y,x,propensity.scores,noise,z1,z2,z3,z4
0.692291278705646,0,0.153862240209484,0.935020179022104,-0.78739627022718,1.70861412738919,1,0.239843774466413
1.13980128386279,0,0.863492787253739,0.941996769281104,1.1865502366748,0.42097107295186,0,-0.0233744764060087
2.89277407898467,0,0.989958880340987,0.654661785578355,-1.22853960406517,-1.65975719172717,1,1.56065684152492
-0.623912837988262,0,0.93776429298348,0.387723008869216,-0.263009655213221,-0.237789691511335,1,-0.68045159138752
-1.26382695296891,1,0.0432974106235203,0.734966019866988,-1.33728184409205,1.6290589463908,0,0.0367274455615696
1.11593783876041,0,0.948967615160533,0.126288514817134,-0.199490468731975,-0.3112023567411,1,0.157714153746191
-1.70583882106045,0,0.967444871475369,0.904616062063724,0.746335161523093,-0.572694183383104,0,-1.22608699129177
1.62803321504305,0,0.893694039358815,0.189420527545735,-0.660372160583688,-0.144707140893143,1,0.644202687813369
2.22768744786875,0,0.946706764608853,0.744502543471754,1.00838270769701,-0.184398641747645,0,0.609652370085869
2.51519845837836,0,0.994916646721032,0.324683102080598,1.95308510697615,-0.911801358212345,0,0.281056675701108
-0.321575052617382,0,0.973868100261116,0.692505851387978,-0.327925335817521,-1.22302221468013,0,0.00317514160006973
-4.09936043131885,0,0.925603553909937,0.0859238624107093,0.177095475290251,-0.421971183532322,0,-2.13822795330455
-0.461855017309684,0,0.964685302907615,0.677982308436185,-0.482059484167034,-0.644781097913556,1,-0.489897766571325
-0.888932987323235,0,0.701270334655034,0.44966409355402,0.640060336597205,0.643352958796709,0,-0.76449666196022
-0.682306937078098,0,0.833784252647037,0.887110855197534,-0.829191934150668,-0.470939992911354,0,0.0734424985362847
-2.49988815993168,0,0.995605261727726,0.235928630456328,1.99465458855573,-0.964144144393767,0,-2.2472713742437
-1.46098034621157,0,0.87036839923091,0.361442598514259,0.220558447798808,0.408169232838712,1,-1.34076939700519
-2.49740600018572,0,0.466984346949731,0.465488495770842,-1.32074989290989,0.655752579925326,1,-1.08832805363791
2.20906200624869,0,0.850689885562256,0.451495863730088,1.65794085976812,0.708959328693153,0,0.275560573240285
-1.11778409560833,0,0.473612682776267,0.903062503086403,0.46827403466632,1.03696072912264,0,-0.793029065137324
-2.09548804344381,0,0.583398077073312,0.590518607059494,-0.909099212312827,0.127081085453417,0,-0.593194415565492
-4.67022626064697,0,0.222183305532184,0.994530856609344,-2.6704262910538,0.041280926187762,0,-0.999899984796588
3.50424362107857,0,0.984052195851766,0.208551846444607,1.93945728501696,-0.341450253198521,0,0.782393168030806
-1.80812660774462,1,0.696169757817957,0.010046762181446,-0.173003021065475,0.248936287494742,0,-0.817561793339573
0.705564908443834,0,0.956383854959601,0.538994702044874,0.456002133132076,-0.565864920176158,0,0.124781387655879
1.15360758794483,0,0.848764540251283,0.175902968971059,-0.0561073535117027,-0.140525602606016,0,0.604857470728267
1.09226687934634,0,0.611956166112469,0.596728688338771,0.341422831803623,0.692940241517392,0,0.375422023771361
2.38107244516413,0,0.92372966161372,0.85074287513271,-0.0524376924228171,-0.523286517194908,0,1.21675506879347
-0.0912075012474234,0,0.940439041954981,0.959193686954677,-0.160236069372203,-0.70979130422081,0,0.03451428406239
4.6814590015234,0,0.995203040306567,0.647332228487357,-0.734237282630024,-1.78460086977453,1,2.20784814207671
