y,x,propensity.scores,noise,z1,z2,z3,z4
-7.47677078067142,1,0.333110131621905,0.438384910812601,-3.01901052021329,-0.41242938185007,0,-2.22888013022906
1.11132334140913,0,0.988256842690822,0.0647079362533987,1.01785248088402,-0.95740971551413,0,0.0467354302625546
-2.16521153920538,0,0.967886052392115,0.330107516841963,0.308845240691955,-0.298489342250096,1,-1.73702838994867
1.14322389310042,0,0.931164769145646,0.784521777415648,-1.11602127071088,-1.11037091145336,0,1.12962258190565
3.13396536914436,0,0.571508478691526,0.81653171707876,-0.633433617556607,0.28927900719679,0,1.88369949335048
3.64311947929953,1,0.476228015101318,0.347046155482531,-0.924236868916518,0.335461407260298,0,2.28367817410802
-2.44793053958973,1,0.246112344422746,0.347162255551666,-0.365475557455035,1.12698984260725,0,-1.04122749106735
1.46625855211184,0,0.223725979910917,0.706059615360573,0.528322879721187,1.63620322860267,0,0.468967836195327
-1.64472432620251,0,0.661523182563627,0.723315169569105,-0.564299700379003,0.63280543754199,1,-1.04021231291175
-0.20910168335241,1,0.44944982755344,0.0768355319742113,0.191642622136412,0.947268242293063,0,-0.200372152744411
-0.340994953384313,0,0.850131220346267,0.957836702698842,-0.300198575307297,-0.267914590414883,0,-0.020398189038508
0.812079586992658,0,0.465675261287734,0.738719745306298,-1.37159510057825,0.132960075732364,0,1.09183734378545
-2.48585170593674,0,0.445834394882907,0.835451217601076,-1.09461916089466,0.311448418121115,0,-0.69561627252104
6.24064843855341,0,0.982523981880348,0.320856798905879,2.10307927439966,-0.213107965082553,0,2.06878458207687
2.24501096897959,0,0.966050670651559,0.267911406233907,1.08821273067216,-0.380067228270863,0,0.578399119153715
1.04070875024656,0,0.970763474827415,0.382615021429956,-0.472071628884518,-0.737367844284559,1,0.256390189565541
-2.3240001858777,0,0.0092037739557796,0.960864171618596,-1.27788981160755,2.95050273223814,1,-1.02305518713508
0.550469685469659,1,0.505216282088335,0.000841517932713032,-1.68816175613821,-0.104513820758339,0,1.11931572080393
0.405664152788537,0,0.82394055989721,0.570636643329635,0.798493540362451,0.377608407489842,0,-0.196414693786957
2.94213417579071,0,0.925022975397705,0.782289907336235,0.106355450648769,-0.453140698427002,0,1.41788936257097
-2.10840947464698,0,0.128210805216494,0.998125987825915,-0.637725071910476,1.38957337433806,0,-0.73534220136825
-1.97957750015488,0,0.87314968933736,0.283911568578333,-0.440855760947597,0.0650224837796406,1,-1.26936086960364
0.496907105682685,1,0.671340594111304,0.207898589549586,0.305093136139743,1.04541925510152,1,-0.404093015228529
0.409944980949241,0,0.929545271156217,0.245832842541859,0.781133379082922,-0.149295886122464,0,-0.185594199066841
2.84396840495737,0,0.930437005640545,0.930236763088033,0.732443203123676,-0.18048921774441,0,1.05576260091685
-6.39161486469172,1,0.182113381754766,0.618312946520746,-1.89745675250865,0.552318748101486,0,-2.24707905609154
-0.482342706875401,1,0.780657105379559,0.103391643613577,-1.93848586186016,-0.853992817740424,0,0.728071577492379
0.680020648109162,0,0.867427673152437,0.0745324958115816,-0.392434464493234,0.114580880273485,1,0.0362275563011981
3.21545969161438,0,0.987468837821983,0.38609525677748,1.17274714298772,-0.347089640204719,1,0.521356274313333
1.66634874349657,0,0.176076761828656,0.766140462132171,0.681498617877404,1.86232796959043,0,0.492425062809583
-0.127390106527426,0,0.949017103534851,0.93602188793011,2.08273662192517,0.329400006917236,0,-1.1050633642263
0.79017841309412,0,0.611417924781036,0.556364200543612,-0.51943506270044,0.263644309995936,0,0.65480673789728
-3.43269770120043,0,0.825468232839145,0.126008038176224,-1.03259621922538,-0.543220113838573,0,-1.20005074098752
-1.54668208744488,0,0.775043125663723,0.983747800579295,-0.446217298722541,-0.0916136291642542,0,-0.550232394361172
-1.52623202739216,0,0.559328020452297,0.547011443180963,-0.504084992565582,0.378739847924504,0,-0.51107351741329
2.33052863875319,0,0.961585575322789,0.0470448180567473,-0.033421099553968,-0.876785815412401,0,1.18197486915358
1.25997796565901,0,0.964191664596314,0.61933954921551,-0.743569527077762,-1.26833946265528,0,1.00177374636839
-0.605185097665967,0,0.742187657067043,0.42415964580141,0.168504321002875,0.305567085005867,0,-0.386844709334421
0.78630658067465,0,0.979397831108662,0.41248395643197,0.830272312580609,-0.765634627967128,0,-0.0219828659529795
-1.76060452164471,0,0.97713828889747,0.554930952377617,-0.53888691536813,-0.897025797434422,1,-1.11085880313829
3.71142273042812,0,0.733540480264936,0.602782355155796,0.923847665238722,0.705593608749982,0,1.3937875325947
