y,x,propensity.scores,noise,z1,z2,z3,z4
0.714093918678151,0,0.9651200682774,0.88090649805963,0.347842001213708,-0.736249436963074,0,0.183125958732221
4.13627081591955,1,0.854368698519266,0.0226856877561659,0.779067162173975,0.254891212810907,0,1.67860182687279
-2.03544326538203,0,0.442348811504705,0.603439746890217,-1.00466621069232,0.363484354426354,0,-0.515388527344854
-2.15876859179856,0,0.952921402173228,0.4328732653521,2.00123519741244,0.24676063521954,0,-2.0800018946055
-1.94613326882605,1,0.0999169498507053,0.655960245989263,-0.164555808939287,1.76679594431681,0,-0.890788729943384
6.21725700329215,0,0.827233119556216,0.881897048326209,1.96718414813893,1.45052039046981,1,1.62503642757661
0.663172009734164,1,0.436473138027786,0.151726144133136,-0.494136218438115,0.630675974922796,0,0.57865411408614
0.943704636538771,0,0.847317008874891,0.572971636196598,-0.0319217413344193,-0.122816410023419,0,0.487813188936595
-1.67237784766779,0,0.180329088342086,0.93297414877452,-1.08223915057437,0.965940165837761,0,-0.295069348546706
3.50180159539631,1,0.0729570464050132,0.271466005826369,-0.305482488555228,1.8683232747553,0,1.90364204197577
-2.57256809840275,0,0.791633980759308,0.163177646230906,-1.43572237180634,-0.635262635087701,0,-0.568422863298207
0.908941075877232,0,0.541583996988909,0.956162766320631,0.86972812139647,1.10150351163294,0,0.0196064772403812
-2.20237042354141,0,0.978556890297112,0.190692473202944,0.6362968261676,-0.342189365747481,1,-1.9193336248545
0.636652179351582,0,0.553894283303053,0.714525155257434,-0.370539314630542,0.456521399039585,0,0.503595746991062
4.6916129075254,0,0.809372650338662,0.653257948113605,0.572533832494566,0.313297432022664,0,2.05953953751542
4.30982055527443,0,0.889900288710689,0.102652162313461,-0.0510304026379808,-0.320376701232397,0,2.18042547895621
-0.630558614796138,0,0.967552700351693,0.236162898130715,0.326808364813775,-0.78417215266781,0,-0.478683489804956
-2.33951881042844,1,0.0193160484417103,0.653637662064284,-2.82842716717682,1.29944339747656,0,0.244454178374188
0.647177800325133,1,0.589114583732085,0.283028256846592,-1.37954127245479,0.380076203230794,1,0.51335953638996
2.10679687424976,0,0.92885436052223,0.716497594490647,0.396015010973213,-0.336603954530982,0,0.855390931638273
3.43491902608474,0,0.852572661460088,0.497789196437225,1.43200042059891,0.588538708011742,0,1.00145930274291
-2.28352665761838,0,0.968880643972455,0.322124418336898,-0.0769136501617187,-1.00761253706853,0,-1.10330650372833
2.29232692986627,0,0.993356208440036,0.194278042763472,0.302572863120519,-1.60241681874506,0,0.994877033372878
-4.30729319601167,1,0.472410954823197,0.232869291678071,-2.02373729117759,-0.206634453912164,0,-1.14177795241704
0.763636484197779,0,0.977848000797141,0.646958558587357,1.04684857525989,-0.62028895720239,0,-0.141606045531057
4.43798515714887,0,0.97982882254185,0.899027832783759,0.683519601877462,-0.849801778343496,0,1.87723277763571
-1.45605192444128,0,0.944736684292027,0.420387864112854,0.378314180625885,-0.480241373715146,0,-0.91718305253358
3.57024587285732,0,0.990382278013715,0.212064875522628,0.398743405584494,-1.36787008277281,0,1.58575123363641
0.351959885077624,0,0.945430510077735,0.924784572795033,-0.291946482880349,-0.322055969459787,1,-0.178046816021013
-2.30601598628518,0,0.334704089607554,0.863536310382187,-1.03252085730956,0.577232117769085,0,-0.63674756448781
0.943189595989741,1,0.328375766234207,0.480375497136265,-0.270302749486601,0.972618838640253,0,0.606746172738171
-1.84467546002233,0,0.995066694532961,0.390449874103069,1.18834367491431,-1.30922842308325,0,-1.51650956746832
-3.16017021155695,1,0.158516842566692,0.67989282659255,-1.70046725033402,0.734418949120266,0,-0.729851480611465
-1.77408584505141,0,0.176389200613028,0.815447349101305,-0.794708150258103,1.12314850827147,0,-0.489688847396655
4.86322153177642,0,0.687568756911336,0.645996508887038,-0.362230017528153,0.174496285365351,0,2.61272577465229
-0.497753420760171,1,0.144160631486684,0.102202217560261,-0.863129081482366,1.20901272456842,0,0.182687830361098
-0.00953325967209162,0,0.55198770607683,0.891940387664363,-0.346957846458081,0.97216852647202,1,-0.331287706607005
-0.336087495589144,0,0.731259522926933,0.705489648506045,-0.215234533371593,0.641871595014207,1,-0.560426481108776
1.20595866652759,0,0.993210327799149,0.2275649048388,1.59977770362996,-0.942881042403051,0,-0.196909518551182
-5.52501734468159,0,0.539280169540492,0.525339706800878,-1.98839710179531,-0.322921108757725,0,-1.76831012144314
3.87039972307257,0,0.886928968463388,0.115761851426214,0.862674705954655,0.15146301319924,0,1.50386250855896
-0.0914675502914555,1,0.0730931415070055,0.48252712120302,-0.549531194751895,1.74529367528517,0,0.22903182223022
-0.495781904110227,0,0.539313038532459,0.921566302888095,-0.882253233161991,0.73008467899477,1,-0.306764335474118
0.34990987229017,0,0.997901469424621,0.0746932767797261,1.45126534773127,-1.60657591093891,0,-0.550677737720551
-2.32359459365758,0,0.813410943859035,0.709811446955428,0.0305084524620276,0.0290903212744699,0,-1.1770515230598
-2.01786151162412,0,0.820016205320641,0.795638028765097,-0.0118610876478927,-0.0141591865094356,0,-1.00300021198811
-1.77550370921502,0,0.25344625934745,0.913907830603421,0.493230198586339,1.53677299862966,0,-1.13436695390068
4.34359791053631,0,0.986522740097934,0.514425548259169,0.0689527848992466,-1.36211488906322,0,2.13732256281853
2.45308472245315,1,0.171790244637193,0.717205555178225,0.0919957918803481,2.08249400861558,1,0.680544465286399
-3.7573426807445,1,0.562115916817834,0.261364402715117,-0.460514094908197,0.394866021932341,0,-1.64841429291815
5.78345948061177,0,0.963287895005298,0.562129846541211,1.76418040592273,-0.00153269027213115,0,2.00963953734452
-0.367366123996441,1,0.862927140455223,0.0394891761243343,-0.0096547845252826,0.325263779901626,1,-0.678855669735579
-3.98497866454169,0,0.654235809017043,0.502393845003098,-1.38141525137571,0.240436955834409,1,-1.80178170658299
0.71169673605107,0,0.907742406419215,0.265575875062495,-0.387713563192126,-0.587044806701075,0,0.549705149621598
3.73860047479667,0,0.988215741507375,0.206508225994185,0.123386082896346,-0.902875169022795,1,1.30760719595016
2.07081275634909,0,0.887175640628814,0.991401146631688,0.332096104490296,0.384942696456429,1,0.369358325929398
-0.0536164702892852,0,0.92013404551238,0.911769561003894,1.63303072901284,0.344430514186413,0,-0.843323599651061
-1.5553135153737,0,0.991469400329077,0.684884266462177,-2.08671639098173,-2.67112240801855,0,0.265701437804016
0.877818804333368,0,0.807609518227126,0.201785645680502,0.535219178825651,0.300333786305352,0,0.171299812753859
1.66541023134212,0,0.927991336228494,0.41388240060769,-0.228628575800852,-0.642432265323013,0,0.947019403571487
1.18879577866542,0,0.882659225945129,0.943821544060484,-0.0607202573897529,-0.289288577881419,0,0.624758018027589
-0.279953557853694,0,0.995336831995234,0.165536063490435,0.39185685114556,-1.73576465341881,0,-0.335905204499627
0.992818215166943,0,0.827265296348228,0.381033222656697,-0.78705245931914,-0.426710491988274,0,0.889935337243042
0.245896087068692,0,0.996094536507659,0.847520934883505,0.996129284821632,-1.52266820808104,0,-0.37511659887647
3.47992021614058,0,0.172873977962372,0.825263060862198,0.0779476937675372,1.57167094189297,0,1.70098626118652
3.26549074531104,0,0.565359747786914,0.958769634133205,0.0403008097837577,0.638678621017692,0,1.61259496776364
-1.00397192224196,0,0.940078430611733,0.876794638577849,1.32700565821669,0.0370394399356229,0,-1.16548879022932
1.09450798121413,1,0.627849946125039,0.0473084063269198,0.611485429447361,0.79424068719687,0,0.241511275883382
4.97475716991923,0,0.674300645786908,0.754235830856487,-0.461494835200723,0.655401910429413,1,2.21812600255998
-0.144214357929889,0,0.242404808200159,0.757834708550945,-1.35408022330429,0.642729941059324,0,0.604932932687202
-0.992260721070203,1,0.655196366945125,0.162336690118536,-0.109748053133162,0.3741460173675,0,-0.441256333968521
-1.19022261919346,1,0.704836948661096,0.133950035320595,0.071829435411786,0.350695428947422,0,-0.631026027302621
2.65837221813815,0,0.992296638926841,0.216487328056246,1.06917664352106,-1.1445943568058,0,0.794597787308544
1.16011849987323,0,0.98596612140337,0.825493062380701,0.985312980852275,-0.383417353698217,1,-0.412597240489521
-2.58690502702097,1,0.0502305090136529,0.395970488432795,-1.09171214735338,1.67394228768163,0,-0.747596439833796
0.47756255428219,0,0.764881452174718,0.514782450394705,0.426096747412438,0.373232867925098,0,0.0257329034348759
2.93260728779526,0,0.926576077984232,0.0651409837882966,2.37609950638263,1.17042657312966,1,-0.221746109293684
1.07149017831083,0,0.558079660435731,0.609166858019307,0.623209668632703,0.944918797203935,0,0.224140254839065
-2.56231678457898,0,0.787629272960643,0.317335698055103,-2.26535471002589,-1.03802438174483,0,-0.148481037276548
-3.02301820221411,0,0.984089480654845,0.176409968174994,-0.720245369784007,-1.17249085691123,1,-1.65138641621505
0.178730962812787,0,0.994577427137233,0.298320069443434,1.06876399597597,-1.32149177694171,0,-0.445016516581589
0.580367567467542,1,0.336328860259609,0.15825547860004,-1.41733759090809,0.381179866166993,0,0.998852579187817
-0.26755600831868,1,0.341366398274049,0.316327512962744,0.0590644783592734,1.10813774237344,0,-0.163310243338977
2.95765144878347,0,0.951545328908009,0.383563382783905,1.8016616109262,0.662101515080915,1,0.0779949189286352
1.0955914338509,1,0.508877410241364,0.38443114166148,1.34023972525213,1.90236317615143,1,-0.622324145700612
2.19508418998572,0,0.712995904550201,0.477033760631457,1.06750393247687,1.32876237078283,1,0.063790128754423
-1.51242144818598,0,0.79875732809433,0.490412116982043,-1.11650261001787,-0.497524143687949,0,-0.197959419084054
2.53486709350242,0,0.517526689162217,0.659015084384009,1.17485754121629,1.3023610245348,0,0.680004776143062
-2.2391468995205,1,0.401633007560682,0.422152249142528,0.379689837810175,1.6391776740571,1,-1.80941836866534
-0.381207393791025,0,0.97970407345873,0.337528873933479,-0.542283642607101,-0.959556999945893,1,-0.419461875591962
-4.27539070450579,1,0.273369034795577,0.467125616269186,-1.05086223276218,0.713366922263361,0,-1.6122642358718
1.21589105597225,0,0.938119057632062,0.946792863076553,0.0843886501996882,-0.567137981658929,0,0.56575120288628
-2.61671759568198,0,0.867947390783708,0.819978167535737,-0.179042568586173,-0.28098663693003,0,-1.2188375135479
3.43241246545332,0,0.810458154542002,0.132794853998348,0.0976797560396389,0.0723449329451064,0,1.66736635470684
3.2876371639647,0,0.405423674017094,0.582284428179264,-1.05546819056363,0.413724137588479,0,2.17155267726417
-3.73473199686077,0,0.528705317747904,0.881765856640413,-0.570096048780641,0.407478140294235,0,-1.58231797404007
